OrderDetailID,SaleID,ProductID,Quantity,UnitPrice,Discount,LineTotal
6443,2167,40,4,8718.28,28.07,34845.05
6444,2168,202,2,9431.98,419.78,18444.18
6445,2168,168,4,5606.66,109.03,22317.61
6446,2169,118,2,7720.34,424.69,15015.99
6447,2169,37,5,535.22,289.83,2386.27
6448,2170,48,2,2002.21,376.28,3628.14
6449,2170,290,5,576.42,244.95,2637.15
6450,2171,41,4,1857.98,215.81,7216.11
6451,2171,245,3,3166.47,250.95,9248.46
6452,2171,226,5,328.68,84.29,1559.11
6453,2171,230,3,3579.55,363.81,10374.84
6454,2171,22,2,6945.27,192.77,13697.77
6455,2172,293,3,3308.63,82.57,9843.32
6456,2172,300,1,961.1,459.28,501.82
6457,2173,202,2,9959.7,329.18,19590.22
6458,2174,102,1,7826.01,360.63,7465.38
6459,2175,186,5,2883.48,396.93,14020.47
6460,2176,125,3,4859.64,136.64,14442.28
6461,2177,154,2,2998.83,298.96,5698.7
6462,2178,152,1,1143.05,277.84,865.21
6463,2178,276,3,3445.83,243.71,10093.78
6464,2178,144,2,5741.64,265.86,11217.42
6465,2178,6,5,4141.96,268.32,20441.48
6466,2179,126,3,1447.6,316.54,4026.26
6467,2179,200,1,1028.93,61.4,967.53
6468,2179,50,4,4379.42,44.5,17473.18
6469,2179,48,1,2233.28,302.69,1930.59
6470,2179,154,1,9478.85,9.55,9469.3
6471,2180,217,1,1597.59,491.62,1105.97
6472,2181,14,2,6379.76,230.68,12528.84
6473,2181,135,4,9255.25,133.01,36887.99
6474,2181,42,3,1089.06,318.27,2948.91
6475,2181,26,4,2229.6,331.64,8586.76
6476,2182,255,4,6581.35,334.73,25990.67
6477,2182,271,5,9301.15,328.06,46177.69
6478,2182,19,1,6061.2,181.81,5879.39
6479,2183,171,4,907.87,381.44,3250.04
6480,2183,254,5,7772.09,445.99,38414.46
6481,2183,8,1,7421.95,183.08,7238.87
6482,2183,247,1,2438.91,19.33,2419.58
6483,2184,198,5,9818.94,224.28,48870.42
6484,2184,238,5,3350.58,15.93,16736.97
6485,2184,153,1,7905.38,189.3,7716.08
6486,2184,20,4,1400.46,300.59,5301.25
6487,2185,261,4,4009.33,423.18,15614.14
6488,2186,141,1,9736.31,196.99,9539.32
6489,2186,259,1,2812.65,398.98,2413.67
6490,2186,263,5,5749.75,423.47,28325.28
6491,2187,229,5,8722.03,82.16,43527.99
6492,2187,184,5,7428.08,322.63,36817.77
6493,2187,225,1,8364.74,273.81,8090.93
6494,2188,51,1,5628.45,272.52,5355.93
6495,2188,132,4,6285.5,129.03,25012.97
6496,2189,185,5,7893.85,367.74,39101.51
6497,2189,87,4,223.51,438.05,455.99
6498,2189,139,1,8991.2,488.89,8502.31
6499,2189,206,5,7894.33,311.46,39160.19
6500,2189,107,4,8412.26,75.92,33573.12
6501,2190,260,4,5098.52,238.31,20155.77
6502,2190,148,5,9739.5,365.16,48332.34
6503,2190,17,2,7257.72,241.8,14273.64
6504,2190,264,4,8558.3,489.16,33744.04
6505,2191,231,5,2446.95,64.57,12170.18
6506,2191,88,3,5200.59,216.73,15385.04
6507,2191,205,1,3684.72,96.99,3587.73
6508,2191,114,1,9759.31,189.3,9570.01
6509,2191,300,5,9926.88,382.22,49252.18
6510,2192,128,5,5017.11,304.72,24780.83
6511,2192,156,4,7303.4,134.33,29079.27
6512,2192,74,1,9832.82,25.31,9807.51
6513,2193,288,3,7628.29,199.22,22685.65
6514,2193,96,3,4690.47,342.36,13729.05
6515,2193,75,2,6866.31,56.87,13675.75
6516,2194,163,5,7827.6,249.65,38888.35
6517,2195,291,3,210.8,174.34,458.06
6518,2196,79,3,1290.62,311.74,3560.12
6519,2196,180,5,7769.47,239.4,38607.95
6520,2196,41,2,2849.98,73.16,5626.8
6521,2196,120,2,2894.83,43.27,5746.39
6522,2196,82,1,1189.29,346.9,842.39
6523,2197,143,4,4319.75,36.39,17242.61
6524,2198,133,2,1291.95,333.47,2250.43
6525,2198,14,1,4546.96,364.94,4182.02
6526,2199,208,1,6676.84,21.74,6655.1
6527,2199,45,2,3919.69,145.31,7694.07
6528,2199,124,1,3933.54,491.93,3441.61
6529,2199,55,2,2534.59,293.54,4775.64
6530,2200,210,4,721.19,386.98,2497.78
6531,2200,183,4,1201.3,43.67,4761.53
6532,2200,21,4,9161.55,473.61,36172.59
6533,2200,287,4,6717.64,484.38,26386.18
6534,2201,59,5,538.15,370.44,2320.31
6535,2201,287,4,3378.05,424.01,13088.19
6536,2201,225,4,5733.49,272.05,22661.91
6537,2201,111,4,9700.99,449.52,38354.44
6538,2201,40,5,2682.39,306.74,13105.21
6539,2202,208,1,8405.4,450.04,7955.36
6540,2203,203,3,8698.2,204.13,25890.47
6541,2203,134,5,1450.95,94.17,7160.58
6542,2203,252,1,3067.84,51.82,3016.02
6543,2203,300,5,9416.35,121.9,46959.85
6544,2204,112,4,6936.79,13.63,27733.53
6545,2204,145,3,7830.17,56.87,23433.64
6546,2204,111,1,187.23,82.7,104.53
6547,2204,210,2,7989.85,77.9,15901.8
6548,2205,233,2,5589.33,143.14,11035.52
6549,2205,65,3,8313.74,491.1,24450.12
6550,2205,96,4,9908.93,451.44,39184.28
6551,2206,291,5,8641.31,24.51,43182.04
6552,2206,96,2,7155.21,47.49,14262.93
6553,2206,89,1,1281.46,113.05,1168.41
6554,2207,273,2,311.68,442.26,181.1
6555,2207,152,4,9505.24,37.05,37983.91
6556,2207,200,5,4210.04,434.08,20616.12
6557,2207,16,1,4848.8,316.18,4532.62
6558,2208,15,2,9772.43,40.05,19504.81
6559,2208,177,3,7733.95,174.37,23027.48
6560,2209,97,5,5281.55,185.09,26222.66
6561,2209,85,5,4192.29,70.56,20890.89
6562,2210,188,5,6604.49,93.5,32928.95
6563,2210,223,5,554.65,429.14,2344.11
6564,2210,27,1,2827.06,13.07,2813.99
6565,2210,74,5,4526.54,129.13,22503.57
6566,2210,208,2,7403.95,320.13,14487.77
6567,2211,76,5,6963.96,476.03,34343.77
6568,2211,179,4,3459.62,186.53,13651.95
6569,2211,175,4,6342.66,247.97,25122.67
6570,2211,88,5,2794.02,347.02,13623.08
6571,2211,142,1,4300.89,207.95,4092.94
6572,2212,59,4,7977.65,175.36,31735.24
6573,2212,28,2,7725.33,477.47,14973.19
6574,2212,235,4,1513.66,430.5,5624.14
6575,2213,292,3,4275.78,486.45,12340.89
6576,2213,167,1,3592.06,188.1,3403.96
6577,2213,209,4,7533.63,395.55,29738.97
6578,2213,115,3,9376.55,408.57,27721.08
6579,2213,97,4,2772.58,293.88,10796.44
6580,2214,290,5,5042.9,133.49,25081.01
6581,2215,176,3,7135.26,439.91,20965.87
6582,2215,113,3,4526.56,441.83,13137.85
6583,2215,228,1,3231.57,283.83,2947.74
6584,2215,261,4,5896.13,456.99,23127.53
6585,2215,84,5,5923.07,378.12,29237.23
6586,2216,241,2,6082.17,257.28,11907.06
6587,2216,232,2,4575.84,378.72,8772.96
6588,2217,178,3,4652.52,394.54,13563.02
6589,2217,137,2,7193.04,327.56,14058.52
6590,2217,175,4,5512.08,173.88,21874.44
6591,2218,74,3,6272.51,35.68,18781.85
6592,2218,234,4,3541.79,292.86,13874.3
6593,2218,193,2,7625.78,269.85,14981.71
6594,2219,43,5,438.72,47.12,2146.48
6595,2219,184,4,668.19,494.52,2178.24
6596,2219,234,3,3937.03,188.95,11622.14
6597,2220,87,3,1302.36,16.68,3890.4
6598,2220,217,2,4036.7,364.12,7709.28
6599,2221,181,5,3514.35,180.65,17391.1
6600,2221,132,2,2692.31,99.78,5284.84
6601,2221,126,2,9349.29,240.1,18458.48
6602,2221,5,4,7934.49,372.42,31365.54
6603,2222,88,4,1728.64,310.75,6603.81
6604,2223,52,5,5013.61,327.15,24740.9
6605,2223,299,1,8388.11,367.91,8020.2
6606,2224,19,1,6387.41,168.59,6218.82
6607,2224,129,5,1492.25,48.12,7413.13
6608,2224,187,3,3192.31,231.23,9345.7
6609,2224,145,4,7618.54,413.79,30060.37
6610,2225,116,3,8958.22,199.84,26674.82
6611,2226,149,4,9072.36,330.51,35958.93
6612,2226,95,3,3455.15,430.69,9934.76
6613,2226,210,3,7758.31,319.95,22954.98
6614,2226,153,1,7181.83,452.9,6728.93
6615,2226,223,3,8678.59,172.82,25862.95
6616,2227,220,5,6698.0,418.8,33071.2
6617,2227,146,5,409.48,342.15,1705.25
6618,2227,256,4,3808.78,81.48,15153.64
6619,2228,16,3,6694.68,349.74,19734.3
6620,2228,175,4,2524.84,289.91,9809.45
6621,2228,230,3,4565.41,297.44,13398.79
6622,2228,249,1,4090.75,279.22,3811.53
6623,2229,153,2,1133.4,192.92,2073.88
6624,2229,19,1,9579.44,259.68,9319.76
6625,2229,246,1,9209.08,359.08,8850.0
6626,2229,235,3,5585.76,233.71,16523.57
6627,2229,195,1,751.14,182.12,569.02
6628,2230,21,3,5051.3,134.05,15019.85
6629,2231,270,3,9470.14,399.55,28010.87
6630,2231,38,2,7690.11,159.91,15220.31
6631,2231,71,4,7113.36,133.31,28320.13
6632,2231,141,2,3155.27,101.24,6209.3
6633,2231,66,2,8937.6,356.7,17518.5
6634,2232,2,3,9565.4,24.1,28672.1
6635,2233,226,3,5366.3,193.16,15905.74
6636,2233,243,1,451.42,262.65,188.77
6637,2233,150,2,179.15,235.18,123.12
6638,2233,237,1,9673.18,104.87,9568.31
6639,2234,265,5,9495.08,28.55,47446.85
6640,2235,225,5,2452.22,240.89,12020.21
6641,2236,165,5,3047.58,175.83,15062.07
6642,2237,123,3,3685.02,71.84,10983.22
6643,2237,2,5,5048.58,423.48,24819.42
6644,2237,203,3,338.13,215.57,798.82
6645,2237,264,4,9425.44,442.12,37259.64
6646,2238,228,4,6605.05,168.49,26251.71
6647,2239,188,1,8395.86,89.75,8306.11
6648,2239,251,1,3312.35,446.43,2865.92
6649,2239,179,3,8314.52,250.56,24693.0
6650,2240,5,3,306.9,25.81,894.89
6651,2240,273,1,108.01,249.4,-141.39
6652,2240,68,1,4388.7,44.27,4344.43
6653,2241,126,1,1003.09,353.97,649.12
6654,2241,286,5,6266.47,305.66,31026.69
6655,2241,126,5,5133.42,177.96,25489.14
6656,2242,8,2,8404.05,223.35,16584.75
6657,2242,264,1,5306.92,471.33,4835.59
6658,2242,224,3,7698.0,144.22,22949.78
6659,2243,6,5,9363.76,484.63,46334.17
6660,2244,86,5,9548.91,127.29,47617.26
6661,2244,222,5,3671.67,288.82,18069.53
6662,2244,183,2,7270.61,484.25,14056.97
6663,2244,205,5,2750.28,490.51,13260.89
6664,2245,97,3,2568.25,234.49,7470.26
6665,2245,138,1,3989.96,343.06,3646.9
6666,2246,93,3,8223.92,281.48,24390.28
6667,2246,15,4,2088.61,188.83,8165.61
6668,2247,227,4,4677.66,86.13,18624.51
6669,2247,221,3,7989.72,482.7,23486.46
6670,2247,236,5,7253.68,391.15,35877.25
6671,2247,86,1,7507.63,202.66,7304.97
6672,2248,73,4,7195.65,14.47,28768.13
6673,2248,27,4,6949.92,467.97,27331.71
6674,2248,296,4,255.34,64.2,957.16
6675,2248,281,3,8558.05,398.91,25275.24
6676,2248,71,4,2167.7,235.45,8435.35
6677,2249,49,5,9620.56,54.0,48048.8
6678,2249,282,5,9957.56,66.21,49721.59
6679,2250,91,4,9987.79,436.49,39514.67
6680,2250,266,4,4766.04,452.94,18611.22
6681,2250,193,2,3394.33,468.31,6320.35
6682,2250,51,5,8877.46,34.82,44352.48
6683,2251,10,4,5723.71,43.64,22851.2
6684,2251,64,5,3763.17,49.52,18766.33
6685,2251,225,2,8811.0,144.58,17477.42
6686,2251,49,5,6859.5,146.5,34151.0
6687,2252,12,5,2596.25,354.81,12626.44
6688,2252,268,5,2659.82,455.66,12843.44
6689,2252,35,1,1829.12,237.09,1592.03
6690,2253,230,3,4475.56,34.51,13392.17
6691,2253,175,5,6190.38,407.07,30544.83
6692,2253,268,5,4796.7,79.23,23904.27
6693,2254,212,4,226.65,429.9,476.7
6694,2254,98,4,4222.09,4.47,16883.89
6695,2255,112,3,913.13,396.21,2343.18
6696,2255,237,1,1789.17,277.02,1512.15
6697,2255,192,2,6916.04,329.67,13502.41
6698,2256,205,5,9104.65,235.42,45287.83
6699,2256,223,2,8281.46,2.04,16560.88
6700,2257,228,4,5435.02,471.79,21268.29
6701,2258,118,1,405.4,431.25,-25.85
6702,2258,178,4,3566.56,485.1,13781.14
6703,2258,113,5,5695.98,336.86,28143.04
6704,2258,135,5,157.92,104.35,685.25
6705,2258,76,1,9660.59,49.38,9611.21
6706,2259,130,5,642.13,445.61,2765.04
6707,2259,246,1,9033.86,458.91,8574.95
6708,2260,266,2,1103.3,70.89,2135.71
6709,2260,280,5,4067.09,358.09,19977.36
6710,2260,17,4,4501.05,61.14,17943.06
6711,2260,116,2,9898.98,16.31,19781.65
6712,2261,104,1,7476.07,159.51,7316.56
6713,2261,60,1,1938.3,272.35,1665.95
6714,2262,298,1,8873.93,499.84,8374.09
6715,2262,260,3,4735.91,164.9,14042.83
6716,2263,32,1,8806.68,457.36,8349.32
6717,2263,187,3,1407.58,143.85,4078.89
6718,2263,36,5,9572.12,243.98,47616.62
6719,2264,26,3,280.56,389.2,452.48
6720,2264,28,5,5395.09,385.68,26589.77
6721,2264,145,5,942.16,367.26,4343.54
6722,2264,295,3,794.21,251.16,2131.47
6723,2264,16,4,7618.56,16.03,30458.21
6724,2265,230,3,5866.07,117.8,17480.41
6725,2266,250,2,7866.05,154.42,15577.68
6726,2267,30,4,6802.48,202.85,27007.07
6727,2268,271,2,1556.22,361.01,2751.43
6728,2269,46,3,1989.81,73.78,5895.65
6729,2269,226,4,3911.22,6.0,15638.88
6730,2270,141,3,3123.55,335.19,9035.46
6731,2270,47,4,457.35,207.66,1621.74
6732,2270,91,1,449.71,32.72,416.99
6733,2270,180,1,8172.55,276.74,7895.81
6734,2270,99,2,4066.32,151.25,7981.39
6735,2271,140,2,2754.21,173.61,5334.81
6736,2271,49,2,4731.3,401.92,9060.68
6737,2272,63,2,7315.03,318.15,14311.91
6738,2272,106,5,2310.46,322.1,11230.2
6739,2272,209,1,7159.7,445.09,6714.61
6740,2272,151,2,4778.46,489.49,9067.43
6741,2272,189,3,5975.56,292.54,17634.14
6742,2273,200,1,7485.39,192.95,7292.44
6743,2273,19,1,6463.51,331.62,6131.89
6744,2273,28,2,5778.24,473.91,11082.57
6745,2273,114,2,2739.04,427.39,5050.69
6746,2273,141,2,8120.78,364.08,15877.48
6747,2274,291,2,8170.27,283.66,16056.88
6748,2274,224,3,244.52,314.81,418.75
6749,2274,1,2,4219.22,320.41,8118.03
6750,2274,122,3,485.66,138.18,1318.8
6751,2275,222,1,9357.19,155.1,9202.09
6752,2275,245,2,9192.26,457.18,17927.34
6753,2275,283,4,431.95,71.57,1656.23
6754,2275,21,5,6681.17,146.58,33259.27
6755,2275,57,1,1162.41,418.36,744.05
6756,2276,97,4,546.67,66.74,2119.94
6757,2276,258,1,9213.33,302.61,8910.72
6758,2276,150,3,8024.41,318.7,23754.53
6759,2276,7,3,9191.53,143.72,27430.87
6760,2276,259,2,8476.55,402.55,16550.55
6761,2277,208,1,8405.78,462.7,7943.08
6762,2278,83,2,1957.34,440.48,3474.2
6763,2278,123,2,5938.55,42.19,11834.91
6764,2279,80,1,8547.56,321.44,8226.12
6765,2279,232,4,4870.29,20.81,19460.35
6766,2279,30,3,7289.81,9.28,21860.15
6767,2279,161,1,3489.09,179.34,3309.75
6768,2280,206,5,5662.51,300.11,28012.44
6769,2281,43,1,1767.95,286.6,1481.35
6770,2281,151,4,7326.66,439.35,28867.29
6771,2281,176,1,4840.69,488.55,4352.14
6772,2281,84,4,8592.22,3.68,34365.2
6773,2281,220,1,6041.7,158.41,5883.29
6774,2282,176,5,2106.13,281.55,10249.1
6775,2282,214,2,3806.81,47.09,7566.53
6776,2282,197,5,4218.84,15.01,21079.19
6777,2282,220,2,8237.43,397.44,16077.42
6778,2282,139,3,5280.4,369.23,15471.97
6779,2283,264,5,491.05,119.33,2335.92
6780,2284,172,4,3898.95,49.68,15546.12
6781,2285,109,5,7077.78,210.16,35178.74
6782,2285,141,3,5494.69,429.59,16054.48
6783,2285,187,1,9415.38,11.96,9403.42
6784,2286,207,4,6940.59,416.49,27345.87
6785,2286,85,2,1872.87,51.56,3694.18
6786,2287,64,5,6513.75,162.62,32406.13
6787,2287,6,5,4099.63,153.34,20344.81
6788,2287,293,1,2341.52,457.83,1883.69
6789,2287,226,2,996.88,69.46,1924.3
6790,2287,62,5,2321.0,37.62,11567.38
6791,2288,24,5,9624.35,437.86,47683.89
6792,2288,52,5,1032.39,497.97,4663.98
6793,2288,210,5,7438.94,30.07,37164.63
6794,2289,20,2,2371.24,259.14,4483.34
6795,2289,48,5,3654.72,50.32,18223.28
6796,2290,38,3,5693.99,434.58,16647.39
6797,2290,165,5,8471.0,141.68,42213.32
6798,2291,239,2,2615.47,363.55,4867.39
6799,2291,15,5,5384.78,37.69,26886.21
6800,2291,9,2,7246.7,365.9,14127.5
6801,2291,97,2,4038.84,361.92,7715.76
6802,2292,290,3,1918.38,281.7,5473.44
6803,2293,52,1,6532.33,125.27,6407.06
6804,2293,258,3,2922.38,428.21,8338.93
6805,2294,168,1,4543.86,144.79,4399.07
6806,2294,24,3,3069.13,361.14,8846.25
6807,2295,92,3,3037.22,91.92,9019.74
6808,2295,72,2,701.99,475.5,928.48
6809,2295,211,4,1184.23,100.55,4636.37
6810,2295,186,3,9336.49,210.28,27799.19
6811,2296,262,4,3016.41,261.07,11804.57
6812,2297,251,5,719.21,366.87,3229.18
6813,2297,206,1,3644.32,82.36,3561.96
6814,2297,236,1,5957.3,270.71,5686.59
6815,2298,95,2,7012.35,287.62,13737.08
6816,2298,123,2,447.14,318.38,575.9
6817,2298,298,2,3700.59,125.46,7275.72
6818,2298,94,4,8065.91,280.0,31983.64
6819,2298,129,5,466.08,169.79,2160.61
6820,2299,75,4,9333.35,341.01,36992.39
6821,2299,266,1,7809.21,103.76,7705.45
6822,2299,215,3,2186.35,156.84,6402.21
6823,2300,279,5,4039.69,337.36,19861.09
6824,2300,172,4,5534.35,462.12,21675.28
6825,2301,278,3,7715.27,89.74,23056.07
6826,2301,63,5,8529.66,100.35,42547.95
6827,2302,249,2,2214.12,424.03,4004.21
6828,2302,86,1,1220.14,155.83,1064.31
6829,2302,238,4,6686.77,293.71,26453.37
6830,2302,60,5,1470.28,471.97,6879.43
6831,2302,101,4,6945.05,292.4,27487.8
6832,2303,105,5,6489.39,485.2,31961.75
6833,2303,214,4,6243.83,391.75,24583.57
6834,2304,48,2,7295.14,90.04,14500.24
6835,2304,202,2,5308.67,270.27,10347.07
6836,2305,117,1,1776.67,348.51,1428.16
6837,2305,31,5,8012.82,199.28,39864.82
6838,2306,32,3,8741.33,55.22,26168.77
6839,2307,79,2,7168.4,128.26,14208.54
6840,2307,114,3,2408.67,271.08,6954.93
6841,2308,63,3,1087.61,196.45,3066.38
6842,2308,209,1,207.23,100.21,107.02
6843,2308,217,5,5676.84,120.8,28263.4
6844,2308,152,5,4547.03,270.46,22464.69
6845,2308,47,3,6267.69,400.77,18402.3
6846,2309,14,5,4837.47,31.53,24155.82
6847,2310,183,2,9071.57,173.71,17969.43
6848,2310,231,3,3739.91,423.41,10796.32
6849,2310,281,4,7562.7,120.77,30130.03
6850,2311,34,2,142.95,231.19,54.71
6851,2311,147,1,3123.61,66.56,3057.05
6852,2311,210,2,3856.09,404.11,7308.07
6853,2311,267,4,5662.3,16.81,22632.39
6854,2312,37,1,6908.47,411.13,6497.34
6855,2313,219,1,9091.98,176.01,8915.97
6856,2314,156,4,9733.93,383.39,38552.33
6857,2314,226,4,3742.88,405.1,14566.42
6858,2315,127,4,6525.0,384.18,25715.82
6859,2316,225,5,3677.11,329.3,18056.25
6860,2316,135,5,7329.36,334.06,36312.74
6861,2316,221,4,3891.41,58.7,15506.94
6862,2316,65,1,7623.95,245.16,7378.79
6863,2316,118,1,9448.2,312.52,9135.68
6864,2317,279,2,7217.53,272.65,14162.41
6865,2318,101,5,8760.07,442.76,43357.59
6866,2318,141,4,7873.17,74.71,31417.97
6867,2318,102,2,5635.18,437.3,10833.06
6868,2318,29,5,5588.26,204.14,27737.16
6869,2318,1,5,6802.89,58.69,33955.76
6870,2319,54,1,2477.07,438.9,2038.17
6871,2320,80,3,1288.38,429.92,3435.22
6872,2320,23,5,3610.45,164.9,17887.35
6873,2320,75,3,2997.15,87.13,8904.32
6874,2320,259,3,3196.24,223.27,9365.45
6875,2321,43,5,7905.18,486.07,39039.83
6876,2321,108,1,1488.64,23.6,1465.04
6877,2322,87,3,893.22,302.94,2376.72
6878,2322,2,2,1566.35,442.2,2690.5
6879,2322,188,5,3373.55,10.82,16856.93
6880,2322,109,3,9861.03,446.56,29136.53
6881,2322,214,2,4271.52,36.35,8506.69
6882,2323,110,1,9706.36,26.31,9680.05
6883,2323,179,5,754.1,243.2,3527.3
6884,2324,223,3,195.69,268.87,318.2
6885,2324,108,4,1593.61,152.41,6222.03
6886,2324,200,4,4747.14,197.74,18790.82
6887,2324,64,5,7561.42,390.6,37416.5
6888,2325,26,4,2019.06,21.88,8054.36
6889,2326,245,5,6004.28,474.24,29547.16
6890,2327,153,4,4051.73,141.62,16065.3
6891,2327,57,2,7492.62,375.12,14610.12
6892,2327,122,2,7744.42,161.49,15327.35
6893,2327,50,2,7885.25,427.93,15342.57
6894,2327,104,3,5152.73,150.56,15307.63
6895,2328,285,2,2321.55,467.37,4175.73
6896,2328,186,2,931.86,18.24,1845.48
6897,2328,181,1,7190.1,163.75,7026.35
6898,2328,69,5,7737.31,270.28,38416.27
6899,2328,170,2,3564.36,187.56,6941.16
6900,2329,247,4,4579.89,147.29,18172.27
6901,2329,95,3,5484.83,195.01,16259.48
6902,2329,300,1,8584.17,413.83,8170.34
6903,2329,14,5,9915.31,322.94,49253.61
6904,2330,6,3,4317.44,228.62,12723.7
6905,2330,241,5,738.69,363.71,3329.74
6906,2330,288,5,6591.07,425.7,32529.65
6907,2330,131,2,9914.1,349.72,19478.48
6908,2331,176,3,2849.53,393.18,8155.41
6909,2331,31,3,7825.14,223.45,23251.97
6910,2331,269,2,9515.46,312.47,18718.45
6911,2331,60,1,188.57,20.57,168.0
6912,2332,280,4,7212.74,430.67,28420.29
6913,2333,248,4,4947.16,151.85,19636.79
6914,2333,284,3,8993.82,216.6,26764.86
6915,2333,91,3,3479.65,121.45,10317.5
6916,2333,98,3,3140.73,341.59,9080.6
6917,2333,8,5,187.15,310.16,625.59
6918,2334,149,1,3753.22,37.84,3715.38
6919,2334,49,2,6994.18,81.74,13906.62
6920,2334,98,3,4276.28,230.86,12597.98
6921,2335,236,2,3784.79,224.29,7345.29
6922,2336,171,1,1013.67,493.27,520.4
6923,2336,184,2,3136.32,74.16,6198.48
6924,2336,9,4,4822.57,402.91,18887.37
6925,2337,184,2,6037.69,224.27,11851.11
6926,2337,15,5,2489.09,22.56,12422.89
6927,2337,149,3,5821.3,273.33,17190.57
6928,2337,20,3,895.4,99.67,2586.53
6929,2337,213,5,4474.87,200.72,22173.63
6930,2338,198,1,3223.66,334.74,2888.92
6931,2338,167,2,693.62,213.76,1173.48
6932,2338,261,1,2254.33,43.44,2210.89
6933,2339,291,2,5525.98,115.51,10936.45
6934,2339,44,4,4293.69,210.4,16964.36
6935,2339,44,1,683.99,37.92,646.07
6936,2339,85,5,3672.06,201.66,18158.64
6937,2340,111,5,9552.54,399.0,47363.7
6938,2340,9,3,5209.6,418.53,15210.27
6939,2340,160,2,3401.1,128.74,6673.46
6940,2340,42,4,8531.28,423.72,33701.4
6941,2340,204,5,3572.57,135.12,17727.73
6942,2341,139,4,1115.46,68.29,4393.55
6943,2341,209,2,2378.69,165.13,4592.25
6944,2341,281,1,3485.95,222.81,3263.14
6945,2342,164,4,3907.58,34.15,15596.17
6946,2342,232,5,8102.54,30.11,40482.59
6947,2342,52,4,4910.81,423.29,19219.95
6948,2342,116,2,377.74,346.08,409.4
6949,2342,262,3,6637.3,204.5,19707.4
6950,2343,116,5,7415.15,434.18,36641.57
6951,2343,229,2,3199.95,389.88,6010.02
6952,2344,299,1,3995.84,256.99,3738.85
6953,2345,45,3,7599.41,478.24,22319.99
6954,2345,56,3,273.77,221.99,599.32
6955,2345,229,3,8730.96,95.66,26097.22
6956,2346,141,5,5636.28,269.53,27911.87
6957,2346,239,1,188.18,176.8,11.38
6958,2347,174,1,5348.67,60.85,5287.82
6959,2347,67,2,238.12,362.56,113.68
6960,2347,126,2,6239.31,308.02,12170.6
6961,2348,120,1,4687.73,372.91,4314.82
6962,2349,40,4,2910.62,321.24,11321.24
6963,2349,142,3,8520.48,322.09,25239.35
6964,2349,264,4,3487.27,184.51,13764.57
6965,2349,194,5,2745.89,405.81,13323.64
6966,2349,204,5,9195.93,16.92,45962.73
6967,2350,44,2,7059.84,166.37,13953.31
6968,2350,296,5,5564.81,151.31,27672.74
6969,2350,61,4,1360.45,196.14,5245.66
6970,2350,284,2,8426.01,383.13,16468.89
6971,2351,259,4,9882.89,490.51,39041.05
6972,2351,196,5,9847.09,450.6,48784.85
6973,2351,116,4,5898.49,359.7,23234.26
6974,2351,131,4,5767.64,110.59,22959.97
6975,2351,43,4,591.58,342.51,2023.81
6976,2352,121,3,5282.89,149.17,15699.5
6977,2352,69,5,3138.54,154.77,15537.93
6978,2353,92,2,5264.16,57.94,10470.38
6979,2353,156,3,1062.32,352.11,2834.85
6980,2353,10,3,6494.26,167.98,19314.8
6981,2353,255,4,9779.7,9.08,39109.72
6982,2354,288,3,6379.22,371.27,18766.39
6983,2355,202,5,8847.9,399.31,43840.19
6984,2355,97,1,3855.97,377.24,3478.73
6985,2356,56,2,4058.01,444.34,7671.68
6986,2356,289,2,8150.21,351.13,15949.29
6987,2357,146,2,6197.01,74.07,12319.95
6988,2357,102,2,7950.67,196.33,15705.01
6989,2357,234,3,7684.25,245.16,22807.59
6990,2357,257,2,611.51,382.19,840.83
6991,2358,168,2,3697.27,150.39,7244.15
6992,2358,76,4,8591.85,107.23,34260.17
6993,2358,204,4,4959.44,454.44,19383.32
6994,2358,27,1,1077.67,78.64,999.03
6995,2358,159,4,5330.3,319.34,21001.86
6996,2359,290,5,541.06,147.61,2557.69
6997,2360,73,4,2016.17,269.01,7795.67
6998,2360,146,5,6979.44,345.59,34551.61
6999,2360,22,4,6179.34,438.04,24279.32
7000,2360,204,2,3348.4,122.6,6574.2
7001,2360,199,3,4000.3,29.16,11971.74
7002,2361,219,5,1575.95,130.42,7749.33
7003,2361,107,5,5668.41,348.77,27993.28
7004,2361,47,3,9916.96,58.17,29692.71
7005,2361,182,3,2982.66,154.08,8793.9
7006,2362,241,3,1791.92,118.62,5257.14
7007,2362,155,4,6200.25,0.33,24800.67
7008,2362,25,3,5346.71,257.89,15782.24
7009,2363,49,1,4500.77,248.15,4252.62
7010,2363,218,5,5081.95,459.09,24950.66
7011,2363,287,3,9251.03,467.38,27285.71
7012,2363,147,3,1137.35,3.94,3408.11
7013,2363,122,5,4377.63,190.42,21697.73
7014,2364,138,3,894.01,271.9,2410.13
7015,2364,183,1,5217.35,40.96,5176.39
7016,2364,217,1,9879.24,65.19,9814.05
7017,2364,140,3,2461.02,82.07,7300.99
7018,2364,148,4,3848.11,266.61,15125.83
7019,2365,277,3,8645.32,338.47,25597.49
7020,2365,108,2,1311.87,268.68,2355.06
7021,2365,202,2,4775.61,63.31,9487.91
7022,2366,179,4,5692.28,20.25,22748.87
7023,2366,269,4,1302.62,19.49,5190.99
7024,2366,2,4,6328.17,225.27,25087.41
7025,2367,272,3,6644.59,280.07,19653.7
7026,2368,104,2,4578.05,132.46,9023.64
7027,2368,161,4,4127.99,136.19,16375.77
